x,y,orth.reg.n.observations,orth.reg.slope,orth.reg.intercept,orth.reg.ssq,orth.reg.mse,orth.reg.r.squared,deming.reg.slope,deming.reg.slope.lower.ci,deming.reg.slope.upper.ci,deming.reg.intercept,deming.reg.intercept.lower.ci,deming.reg.intercept.upper.ci,reg.n.observations,reg.slope,reg.intercept,reg.r.squared,reg.r.pearson,reg.r.pvalue,reg.df
Caenorhabditis elegans:AC50:NA:Growth,Chlorella fusca var vacuolata:EC50:1:Population,33,4.1965656453318,-6.25729171942064,21.0551628939099,11.874577974217,0.50006774777207,4.19657265832741,-1.34170076138853,9.73484607804336,-6.25730180629681,-15.0953669736882,2.58076336109458,33,0.407,-0.807,0.064,0.252,0.157,31
Caenorhabditis elegans:AC50:NA:Growth,Chlorella sorokiniana:EC50:1:Population,5,43.5447960634986,-81.3226521942666,0.580606117550475,220.299293741538,0.451994105470162,43.5448026998549,-120.540080201438,207.629685601148,-81.3226647542959,-391.128324381031,228.48299487244,5,0.038,1.019,0.001,0.023,0.97,3
Caenorhabditis elegans:AC50:NA:Growth,Pimephales promelas:NOEC:35:Growth,16,1.6264454542859,-3.41434915032125,7.81123404406384,1.779655331412,0.553975441554492,1.62644816369719,-2.74140998461603,5.99430631201041,-3.4143528104371,-10.2185688059449,3.38986318507071,16,0.659,-2.108,0.261,0.511,0.043,14
Caenorhabditis elegans:AC50:NA:Growth,Catostomus commersoni:LC50:4:Mortality,10,-18.8579055337251,26.531352833276,4.6423202326724,165.554703196206,0.570708632822054,-18.8579034850105,-387.607875604774,349.892068634753,26.5313498581718,-519.869325877651,572.932025593994,10,-0.14,-0.651,0.005,-0.073,0.841,8
Caenorhabditis elegans:AC50:NA:Growth,Pimephales promelas:LC50:5:Mortality,10,4.83896971693108,-5.76242513986541,1.54942128899997,3.78300936856821,0.898338078828765,4.83896972913315,-1.59266211463069,11.270601572897,-5.76242515696735,-15.4715716374955,3.94672132356085,10,2.032,-1.828,0.397,0.63,0.051,8
Caenorhabditis elegans:AC50:NA:Growth,Artemia salina:LC50:1:Mortality,32,2.58692196617435,-1.4544657414536,24.7018512754686,5.93783506925018,0.549205736630664,2.58690780712787,0.583759869648489,4.59005574460725,-1.45445252066862,-3.82964037346591,0.920735332128679,32,0.622,0.38,0.163,0.404,0.022,30
Caenorhabditis elegans:AC50:NA:Growth,Cyprinodon variegatus:LC50:4:Mortality,56,-39.7881370683061,40.2617803482611,52.8528519959209,1495.07113535028,0.41406908309185,-39.78813588189,-4064.14234968241,3984.56607791863,40.2617791557454,-4048.76872668346,4129.29228499495,56,-0.035,0.305,0.001,-0.023,0.867,54
Caenorhabditis elegans:AC50:NA:Growth,Daphnia magna:LC50:1:Intoxication,51,77.4501180507744,-94.9643176124466,44.4863221969147,5233.2669552273,0.524279490926018,77.4501586169841,-1704.26908754001,1859.16940477398,-94.9643678891052,-2271.75957542339,2081.83083964518,51,0.028,0.99,0,0.016,0.912,49
Caenorhabditis elegans:AC50:NA:Growth,Pimephales promelas:NOEC:32:Growth,26,0.906673145889834,-2.00962216414328,20.435235019274,1.43208255892469,0.378766726849118,0.906662997422441,-1.28785048723069,3.10117648207557,-2.00960984703755,-5.16646002484685,1.14724033077175,26,0.364,-1.35,0.142,0.377,0.057,24
Caenorhabditis elegans:AC50:NA:Growth,Pimephales promelas:NOEC:33:Growth,11,-0.857093157306807,1.09024226716532,7.90847791202042,1.24710131219713,0.192262017770974,-0.857092680070247,-23.3023414271915,21.588156067051,1.09024157256791,-37.6537269541349,39.8342100992707,11,-0.185,0.111,0.036,-0.19,0.576,9
Caenorhabditis elegans:AC50:NA:Growth,Notopterus notopterus:LC50:4:Mortality,8,2.60343924722542,-3.9121865855464,3.81989873065187,3.71384684112583,0.510766927269521,2.60343734739485,-4.70834487318293,9.91521956797263,-3.9121842092245,-13.8236130028878,5.99924458443879,8,0.551,-1.345,0.137,0.37,0.368,6
Caenorhabditis elegans:AC50:NA:Growth,Colisa fasciata:LC50:2:Mortality,5,-8.18190689114211,14.1315244451424,0.58572751093176,7.95928718631553,0.665767157147381,-8.18190576485601,-35.4639091045477,19.1000975748356,14.1315225646221,-32.9586019591741,61.2216470884182,5,-0.453,1.227,0.044,-0.21,0.734,3
Caenorhabditis elegans:AC50:NA:Growth,Menidia beryllina:LC50:4:Mortality,21,12.3096508744599,-8.71491830633707,15.331293592443,111.354474034695,0.743320964563492,12.3096674331596,-64.3033878262249,88.9227226925442,-8.71493133360062,-75.9756886769994,58.5458260097982,21,0.45,0.615,0.031,0.177,0.444,19
Caenorhabditis elegans:AC50:NA:Growth,Atherinops affinis:LC50:4:Mortality,8,-6.02117279215157,3.27367250183341,7.43266538793269,34.6125493343021,0.414855888519742,-6.02117144458636,-134.459331164763,122.416988275591,3.27367152328784,-71.1154865752749,77.6628296218506,8,-0.221,-0.938,0.021,-0.146,0.73,6
Caenorhabditis elegans:AC50:NA:Growth,Tanytarsus dissimilis:LC50:2:Mortality,13,11.9015174992274,-14.2143431777618,10.7477518310563,117.932698796791,0.632896469292139,11.901502050232,-151.211132907447,175.014137007911,-14.2143239638423,-227.031118201846,198.602470274161,13,0.281,0.238,0.018,0.135,0.66,11
Caenorhabditis elegans:AC50:NA:Growth,Orconectes immunis:LC50:4:Mortality,8,7.18260997069799,-2.60673007194725,13.0276577403845,85.6403794123506,0.536735002428063,7.18259359701267,-41.8999151334559,56.2651023274812,-2.60672318155175,-16.668492846468,11.4550464833645,8,0.303,0.288,0.029,0.171,0.685,6
Caenorhabditis elegans:AC50:NA:Growth,Aplexa hypnorum:LC50:4:Mortality,13,-0.508293120664118,1.02817546987187,9.14855697013471,0.885553499946875,0.441008887864201,-0.50831265082167,-1.39143886343231,0.37481356178897,1.02819333321491,0.00266264994852694,2.0537240164813,13,-0.283,0.822,0.136,-0.369,0.215,11
Caenorhabditis elegans:AC50:NA:Growth,Gammarus pseudolimnaeus:LC50:4:Mortality,20,12.9367532196124,-12.7204529651813,22.2526675939522,187.322492800367,0.390812722595763,12.9367484035117,-254.524922011299,280.398418818323,-12.7204485871335,-254.202401425679,228.761504251412,20,0.098,-1.049,0.004,0.065,0.785,18
Caenorhabditis elegans:AC50:NA:Growth,Oncorhynchus mykiss:NOEC:90:Growth,13,-1.07650125538666,0.541279659938637,13.0995950465455,2.17539428050397,0.116673976800306,-1.0765206354752,-22.3524542175249,20.1994129465745,0.541304467533958,-30.1963926656167,31.2790016006846,13,-0.117,-0.686,0.014,-0.116,0.705,11
Caenorhabditis elegans:AC50:NA:Growth,Oncorhynchus mykiss:NOEC:30:Growth,6,-1.2498573470719,1.11205344160153,6.87249525829361,2.93471971421696,0.0989822558246729,-1.24985843119278,-30.0364983818803,27.5367815194948,1.11205472956566,-44.9689935082488,47.1931029673802,6,-0.099,-0.256,0.009,-0.097,0.856,4
Caenorhabditis elegans:AC50:NA:Growth,Oncorhynchus mykiss:NOEC:35:Growth,7,0.259259255189023,-0.823230831411821,3.90644007782359,0.595573265635215,0.409757557237906,0.259245853242935,-1.3109942187022,1.82948592518807,-0.823218266202812,-3.33253469135035,1.68609815894473,7,0.147,-0.718,0.045,0.213,0.646,5
Caenorhabditis elegans:AC50:NA:Growth,Oncorhynchus mykiss:NOEC:49:Growth,5,-0.583332775636549,0.0262721066815551,5.14242840988492,1.37845583513634,0.286290442174096,-0.583343287818333,-19.9388167729325,18.7721301972959,0.026282091196387,-28.5320550390265,28.5846192214193,5,-0.218,-0.32,0.063,-0.252,0.683,3
Caenorhabditis elegans:AC50:NA:Growth,Oncorhynchus mykiss:NOEC:60:Growth,11,0.657153010061901,-1.71374692202063,14.0373192216133,1.82721242102449,0.0964936935655107,0.657163676903917,-4.87925115286822,6.19357850667606,-1.71375663865493,-7.34655193750503,3.91903866019516,11,0.085,-1.193,0.008,0.089,0.796,9
Caenorhabditis elegans:AC50:NA:Growth,Desmodesmus subspicatus:EC50:2:Biomass: Productivity measurement equivalent to yield and standing crop. Total mass or weight of a living organism per area or volume measure either directly through dry weight or indirectly.,23,-0.359359351135787,1.58014354551923,5.20695644300522,0.255625145086452,0.765072317629138,-0.359349086415582,-0.591957945916124,-0.12674022691504,1.58013193352239,1.2022809951718,1.95798287187298,23,-0.306,1.52,0.364,-0.603,0.002,21
Caenorhabditis elegans:AC50:NA:Growth,Tetrahymena pyriformis:EC50:2:Population Growth: Rate of growth. Equivalent to intrinsic rate of increase and maximum possible rate of growth for species. Calculated by relating biomass or abundance to time. Life table data and germination rates are included.,12,4.36415883405878,-4.77665556167388,2.92859832063386,4.89219477700175,0.533759774338459,4.36415305975048,-109.625828956377,118.354135075878,-4.77664660920746,-191.729110832917,182.175817614503,12,0.447,1.296,0.07,0.265,0.405,10
Caenorhabditis elegans:AC50:NA:Growth,Tetrahymena thermophila:EC50:2:Population Growth: Rate of growth. Equivalent to intrinsic rate of increase and maximum possible rate of growth for species. Calculated by relating biomass or abundance to time. Life table data and germination rates are included.,5,0.0441249405841513,2.60395837527545,0.197228422562811,0.0395224856698157,0.942332480010569,0.0441274361707629,-1.2496176153362,1.33787248767773,2.60395511861925,0.160620438821852,5.04728979841664,5,0.043,2.606,0.058,0.241,0.697,3
Caenorhabditis elegans:AC50:NA:Growth,Raphidocelis subcapitata:EC50:4:Population,125,2.89342213789415,-3.60469875218023,122.125349715658,9.15636437966875,0.266154940434814,2.8934070457449,-7.1347301132532,12.921544204743,-3.60467884840193,-17.5985697505202,10.3892120537163,125,0.208,-0.063,0.028,0.168,0.061,123
Caenorhabditis elegans:AC50:NA:Growth,Raphidocelis subcapitata:EC50:1:Population,13,-8.45545661183527,12.0079195660306,10.5825775266004,59.0139442509465,0.334189286161397,-8.45543626352254,-154.949366739882,138.038494212837,12.007892165537,-198.861361130056,222.87714546113,13,-0.115,0.778,0.007,-0.082,0.789,11
Caenorhabditis elegans:AC50:NA:Growth,Raphidocelis subcapitata:EC50:3:Population,66,12.3370240952785,-17.1826587265685,32.6971627276666,75.8981222892218,0.627023104911895,12.3370226605062,-11.8944526341317,36.568497955144,-17.1826566918817,-52.3882531747897,18.0229397910263,66,0.265,-0.063,0.017,0.129,0.304,64
Caenorhabditis elegans:AC50:NA:Growth,Raphidocelis subcapitata:EC50:2:Population,29,-2.91226187921383,4.46307778644476,16.4193742540753,5.36815545760925,0.319989396164495,-2.91227503744057,-10.1951871985653,4.37063712368411,4.46309693435127,-6.93139361305198,15.8575874817545,29,-0.263,0.608,0.041,-0.203,0.291,27
Caenorhabditis elegans:AC50:NA:Growth,Skeletonema costatum:EC50:4:Photosynthesis: Change in plant productivity indicated by change in 14C or CO2 uptake or oxygen production.,20,-1.20145057554793,2.66648652331732,15.7186987675798,1.9204190425943,0.0582466283465946,-1.20144946456551,-19.2432676840813,16.8403687549503,2.66648504651314,-23.1424055588092,28.4753756518355,20,-0.058,1.146,0.003,-0.057,0.81,18
Caenorhabditis elegans:AC50:NA:Growth,Desmodesmus subspicatus:EC50:2:Population,24,-0.320973255213271,1.70788370185519,4.65408062689662,0.213898410034369,0.784496920171782,-0.320958902158161,-0.53558830290806,-0.106329501408261,1.70786724353894,1.35133571647735,2.06439877060053,24,-0.279,1.659,0.352,-0.593,0.002,22
Caenorhabditis elegans:AC50:NA:Growth,Danio rerio:LC50:5.8:Mortality,11,0.476984060933093,1.31921402134292,17.9721223889545,2.00554801334575,0.102569937577753,0.476966465396022,-2.83325766905183,3.78719059984388,1.31922856382041,-2.24685146278207,4.88530859042289,11,0.075,1.652,0.006,0.08,0.815,9
Caenorhabditis elegans:AC50:NA:Growth,Danio rerio:LC50:3:Mortality,26,-13.7785990210399,22.0810386756406,13.249764452095,97.2582606250398,0.646081492153567,-13.7786068163243,-101.141997271217,73.5847836385686,22.0810508898792,-122.996849665453,167.158951445211,26,-0.259,0.897,0.015,-0.121,0.555,24
Caenorhabditis elegans:AC50:NA:Growth,Melanopsis dufouri:LC50:4:Mortality,5,0.0891061961945927,1.27211095136715,0.350887797153611,0.0707347632313863,0.916243527643655,0.0891053170812912,-0.810621827279217,0.988832461441799,1.27211142608403,0.18270591431683,2.36151693785124,5,0.085,1.274,0.141,0.375,0.534,3
Caenorhabditis elegans:AC50:NA:Growth,Procambarus clarkii:LC50:4:Mortality,12,3.18375902367878,-4.1275359147481,3.31663955380726,3.07793036999886,0.815696557520843,3.18376272033127,0.289367832792196,6.07815760787035,-4.12754069257195,-8.55856937901424,0.30348799387034,12,1.41,-1.835,0.394,0.628,0.029,10
Caenorhabditis elegans:AC50:NA:Growth,Chlorella vulgaris:NOEC:4:Population,31,-9.36725355330228,14.2364603139385,26.9400755303373,77.1228655866161,0.381652117991317,-9.36724475022818,-53.1619066159541,34.4274171154977,14.2364468922958,-54.9624926029328,83.4353863875245,31,-0.129,0.151,0.008,-0.087,0.642,29
Caenorhabditis elegans:AC50:NA:Growth,Leucaspius delineatus:LC50:2:Mortality,6,2.67768646655886,-4.65592663961235,1.4395253345673,1.96015481868788,0.786520154054695,2.67768575400589,-2.77713849110121,8.132509999113,-4.65592547402635,-15.2051784453751,5.89332749732239,6,1.27,-2.353,0.411,0.641,0.17,4
Caenorhabditis elegans:AC50:NA:Growth,Daphnia sp:LD50:2:Mortality,6,5.67182441853725,-7.34614965455305,1.57157996988703,8.68811112756651,0.717753751171969,5.67181707402461,-54.364698931319,65.7083330793682,-7.3461387957586,-91.1443248339178,76.4520472424005,6,0.754,-0.075,0.111,0.332,0.52,4
Caenorhabditis elegans:AC50:NA:Growth,Micropterus salmoides:EC50:4:Mortality/Growth,11,-230.135126084158,315.818472243756,2.6814871811092,12910.9162005492,0.840167498302309,-230.13540933635,-9252.49156365512,8792.22074498242,315.818861221371,-12274.503719334,12906.1414417767,11,-0.046,-0.153,0,-0.013,0.969,9
Caenorhabditis elegans:AC50:NA:Growth,Salvelinus fontinalis:EC50:4:Mortality/Growth,15,22.8788368812606,-31.6411783551139,2.44063090784268,85.3311564018387,0.838865287781557,22.87883638921,-95.7959940016376,141.553666780058,-31.6411776787722,-196.971257736669,133.688902379124,15,0.445,-0.806,0.018,0.133,0.636,13
Caenorhabditis elegans:AC50:NA:Growth,Gammarus pseudolimnaeus:EC50:4:Mortality/Growth,11,3.65905355275907,-5.38547703834499,2.25281789740274,2.94682362121877,0.862955202302548,3.65906339256579,0.112547001838771,7.2055797832928,-5.38549100161141,-10.5308366160739,-0.240145387148901,11,1.708,-2.617,0.43,0.656,0.028,9
Caenorhabditis elegans:AC50:NA:Growth,Skeletonema costatum:EC50:4:Mortality/Growth,14,3.70957539949996,-3.84124971501503,7.44984703171998,7.85477263535768,0.521831188595075,3.70957292153829,-56.4491324720257,63.8682783151023,-3.84124718230391,-72.4832646421056,64.8007702774978,14,0.478,-0.538,0.086,0.294,0.308,12
Caenorhabditis elegans:AC50:NA:Growth,Leiostomus xanthurus:EC50:4:Mortality/Growth,29,0.402080666010494,-1.41043079991411,31.8586540878276,1.27617953235874,0.296484438250064,0.402085463840907,-4.44653295175561,5.25070387943742,-1.41043577227585,-7.61592944770752,4.79505790315582,29,0.169,-1.169,0.044,0.21,0.274,27
Caenorhabditis elegans:AC50:NA:Growth,Anguilla anguilla:LC50:2:Mortality,10,6.18656959715909,-6.50417186017151,4.05603978949024,15.9295460229531,0.450069981817296,6.18654994024464,-86.6904077525888,99.0635076330781,-6.50415043178961,-115.780975679524,102.772674815945,10,0.248,-0.03,0.025,0.157,0.665,8
Caenorhabditis elegans:AC50:NA:Growth,Brachionus calyciflorus:LC50:2:Mortality,18,3.78249206154789,-4.66906085972415,5.0859556118958,4.32510970508627,0.711672050962018,3.78248166666588,-0.749625188362137,8.31458852169389,-4.66904507854166,-11.7729152975929,2.43482514050959,18,0.922,-0.327,0.2,0.448,0.062,16
Caenorhabditis elegans:AC50:NA:Growth,Anguilla anguilla:LC50:4:Mortality,13,5.61155140445575,-6.96798835577908,5.61296933434013,14.027893740774,0.464745969778474,5.61153188385051,-203.180001505842,214.403065273543,-6.96796388665961,-252.290447695542,238.354519922223,13,0.285,-0.291,0.032,0.178,0.56,11
Caenorhabditis elegans:AC50:NA:Growth,Anguilla anguilla:LC50:3:Mortality,10,5.86471459028538,-6.26660633879939,4.01011200555701,14.1937422097219,0.486842852457631,5.86469656376669,-306.931324602437,318.660717729971,-6.26658668774338,-371.910869521991,359.377696146505,10,0.298,-0.199,0.033,0.182,0.616,8
Caenorhabditis elegans:AC50:NA:Growth,Brachionus calyciflorus:LC50:1:Mortality,29,2.09172229597148,-1.01020874072349,26.8738723538779,4.98121324842967,0.431575314409048,2.09172499276995,-0.42574842823571,4.60919841377561,-1.01021204515528,-4.57147591930734,2.55105182899679,29,0.461,0.988,0.122,0.349,0.064,27
Caenorhabditis elegans:AC50:NA:Growth,Morone saxatilis:LC50:3:Mortality,7,3.18622383061299,-3.9192719130326,3.00451613845308,4.78663299614733,0.522159137473397,3.18624388156808,-21.1352210890869,27.507708852223,-3.91929595111995,-32.7968633246624,24.9582714224225,7,0.522,-0.725,0.109,0.33,0.469,5
Caenorhabditis elegans:AC50:NA:Growth,Morone saxatilis:LC50:2:Mortality,12,-105.622784263327,141.550345975144,6.7954451779078,6318.16287013432,0.368507873302963,-105.622830568345,-777.986809523505,566.741148386816,141.550407868129,-756.127391079802,1039.22820681606,12,-0.011,0.386,0,-0.008,0.982,10
Caenorhabditis elegans:AC50:NA:Growth,Skwala sp:LC50:4:Mortality,5,1.06340224942995,-2.14387899985332,3.99410957098617,1.70214918136617,0.515902125875671,1.06340132788302,-9.52836954386881,11.6551721996349,-2.14387839348851,-16.3798580573502,12.0921012703731,5,0.532,-1.794,0.265,0.515,0.374,3
Caenorhabditis elegans:AC50:NA:Growth,Macrobrachium rosenbergii:LC50:4:Mortality,6,-7.90758201373082,9.78928867446413,1.94248160211293,20.5675952046198,0.849719850669159,-7.90757810075049,-76.9087944414836,61.0936382399826,9.78928322976441,-76.3465182603201,95.9250847198489,6,-1.195,0.449,0.139,-0.372,0.467,4
Caenorhabditis elegans:AC50:NA:Growth,Oreochromis niloticus:LC50:2:Mortality,37,7.37536622290126,-9.5569086425225,20.7419729098284,31.0546726953092,0.456320389450054,7.37535782498984,-8.45474079631039,23.2054564462901,-9.55689767632483,-30.9867413705338,11.8729460178841,37,0.217,-0.209,0.018,0.135,0.425,35
Caenorhabditis elegans:AC50:NA:Growth,Oreochromis niloticus:LC50:4:Mortality,31,-9.39777334298164,12.3451192194236,19.3065950117004,55.6267493438821,0.402175241153122,-9.39779125182953,-70.3803439763343,51.5847614726753,12.3451423402768,-69.8833744622719,94.5736591428255,31,-0.139,0.392,0.008,-0.092,0.622,29
Caenorhabditis elegans:AC50:NA:Growth,Daphnia magna:LC50:2:Intoxication,12,3.83418460227578,-6.01434227367942,2.42626506164919,3.17455989503984,0.858597019300119,3.83419647727578,-0.306019910948137,7.97441286549969,-6.01435696015528,-12.0868371020379,0.0581231817273311,12,1.672,-3.34,0.401,0.633,0.027,10
Caenorhabditis elegans:AC50:NA:Growth,Danio rerio:LC50:6:Mortality,6,-5.36247367187065,9.56507313815432,2.42767352766314,12.0396923721661,0.416456036146903,-5.36247066765964,-51.4009724123813,40.676031077062,9.56506762678431,-71.2963848781185,90.4265201316871,6,-0.245,0.178,0.027,-0.163,0.758,4
Caenorhabditis elegans:AC50:NA:Growth,Cyprinus carpio:LC50:3:Mortality,25,0.707830900668981,-0.460121667770999,25.7166022668426,1.54405008871943,0.453493681958316,0.707832316175375,-2.31478934411382,3.73045397646456,-0.460122780778826,-3.79711760350153,2.87687204194388,25,0.372,-0.196,0.187,0.433,0.031,23
Caenorhabditis elegans:AC50:NA:Growth,Brachionus plicatilis:LC50:2:Mortality,7,3.0688693262604,-2.31501498581732,1.14994218050122,1.71143577453527,0.827535680436636,3.06885565851943,-0.346219588443499,6.48393090548236,-2.31500012657344,-5.71953818570126,1.08953793255437,7,1.471,-0.578,0.43,0.656,0.11,5
Caenorhabditis elegans:AC50:NA:Growth,Pila globosa:LC50:4:Mortality,5,-0.209303876149374,1.3957919848997,1.20946631911549,0.252490151154864,0.780071485476665,-0.209303383246958,-0.928146366011642,0.509539599517726,1.39579174114801,0.368009716638385,2.42357376565764,5,-0.182,1.383,0.2,-0.447,0.45,3
Caenorhabditis elegans:AC50:NA:Growth,Lymnaea acuminata:LC50:4:Mortality,12,-1.18532833422417,0.629076091992338,12.4769067661917,2.50058345386183,0.203176261998642,-1.18532803368524,-124.712889230919,122.342233163549,0.62907579433806,-153.053525083792,154.311676672469,12,-0.207,-0.339,0.04,-0.2,0.532,10
Caenorhabditis elegans:AC50:NA:Growth,Chironomus tepperi:LC50:1:Mortality,6,1.29953050538931,-3.41203024254928,2.4031857106913,1.07693942605986,0.251245309921734,1.29953732310178,-5.22221823256547,7.82129287876903,-3.41203854018532,-12.4815704232332,5.6574933428626,6,0.26,-2.146,0.059,0.243,0.642,4
Caenorhabditis elegans:AC50:NA:Growth,Heteropneustes fossilis:LD50:4:Mortality,9,0.0492897589373045,0.466248010155153,9.2278125237927,1.02780347920716,0.127796598851144,0.049289436851286,-5.17666311307543,5.275241986778,0.466248349908915,-7.11170672981156,8.04420342962939,9,0.011,0.506,0,0.013,0.974,7
Caenorhabditis elegans:AC50:NA:Growth,Tubifex tubifex:LC50:2:Mortality,8,4.74875677430004,-6.34232725015848,1.64289484440597,4.83641358302601,0.649907907695629,4.74876980715318,-48.0611843123509,57.5587239266573,-6.34234774784083,-83.4735069040342,70.7888114083525,8,0.647,0.109,0.106,0.326,0.431,6
Caenorhabditis elegans:AC50:NA:Growth,Anguilla japonica:LC50:4:Mortality,33,6.75084150962327,-8.42058617355517,21.1298250494638,29.8211374748055,0.326678808760014,6.75083562479091,-40.5293368626137,54.0310081121955,-8.42057839317066,-72.8270433249851,55.9858865386438,33,0.138,0.323,0.01,0.1,0.581,31
Caenorhabditis elegans:AC50:NA:Growth,Anguilla japonica:LC50:2:Mortality,30,-3.6931248579877,5.03466533428867,17.4477926447729,8.51404079600258,0.303068777327061,-3.69314511197077,-161.727495587322,154.34120536338,5.03469092275425,-212.191996856685,222.261378702193,30,-0.207,0.631,0.025,-0.158,0.403,28
Caenorhabditis elegans:AC50:NA:Growth,Danio rerio:LC50:2.8:Mortality,9,-0.059312253215106,2.21498053573946,12.0622196924807,1.34496154426816,0.210370743793526,-0.0593112865377499,-1.56470628170909,1.44608370863359,2.21497978841968,0.412559988746563,4.0173995880928,9,-0.021,2.185,0.001,-0.025,0.948,7
Caenorhabditis elegans:AC50:NA:Growth,Streptocephalus proboscideus:LC50:1:Mortality,14,3.9248372783575,-5.40545433070793,3.87107973962338,4.5358955624642,0.769579796633787,3.92485369519254,-7.94436225946997,15.794069649855,-5.40548373993281,-28.2960776153651,17.4851101354995,14,1.136,-0.409,0.25,0.5,0.069,12
Caenorhabditis elegans:AC50:NA:Growth,Raphidocelis subcapitata:EC50:4:Growth,17,1.09868852088855,-1.12194784874535,9.22169012347278,1.19725553619069,0.257440450902521,1.09868686857112,-3.87283287681963,6.07020661396187,-1.12194551889266,-9.19698956303265,6.95309852524733,17,0.263,0.057,0.066,0.256,0.321,15
Caenorhabditis elegans:AC50:NA:Growth,Tanytarsus sp:LC50:1:Mortality,5,-2.3514139870598,0.45228116331824,2.84931727188744,3.72072268442563,0.55341388192998,-2.35140538449382,-8.47776760323128,3.77495683424363,0.452271203249587,-7.74885013799867,8.65339254449785,5,-0.647,-1.521,0.186,-0.432,0.468,3
Caenorhabditis elegans:AC50:NA:Growth,Glyptotendipes paripes:LC50:2:Mortality,5,-0.370698560429139,-1.97813979185322,0.589048898978869,0.133998896104663,0.760935559429328,-0.370690956220825,-1.01040918571669,0.269027273275035,-1.97814865912004,-2.52178536431556,-1.43451195392452,5,-0.315,-2.044,0.369,-0.607,0.277,3
Caenorhabditis elegans:AC50:NA:Growth,Chironomus decorus:LC50:1:Mortality,5,-0.0200923328752506,-1.8830169108487,2.78193186339371,0.556610986881349,0.165617331590892,-0.0200931818792287,-6.00924749034222,5.96906112658376,-1.88301592082522,-10.3778526640442,6.61182082239376,5,-0.006,-1.9,0,-0.007,0.991,3
Caenorhabditis elegans:AC50:NA:Growth,Goeldichironomus holoprasinus:LC50:1:Mortality,5,-1.60285859972343,0.0727268500012483,2.39598017980916,1.71032525871758,0.525998150548127,-1.60286351959518,-16.6792561026318,13.4735290634415,0.072732587063376,-22.5448227866716,22.6902879607983,5,-0.615,-1.08,0.236,-0.486,0.407,3
Caenorhabditis elegans:AC50:NA:Growth,Chironomus salinarius:LC50:2:Mortality,5,-3.02159863961067,-0.311886660720913,2.08040440628705,4.21492360083727,0.405306829543911,-3.0215982909854,-17.2160274330187,11.1728308510479,-0.311886979103975,-12.2062233143764,11.5824493561684,5,-0.358,-2.744,0.065,-0.256,0.678,3
Caenorhabditis elegans:AC50:NA:Growth,Aedes albopictus:LC50:1:Mortality,7,0.850032463405381,-3.31647172863213,2.32337120985925,0.571733590450219,0.485873529028606,0.850039511845001,-1.34424891908341,3.04432794277341,-3.31648136366501,-6.54512548909038,-0.0878372382396471,7,0.445,-2.762,0.231,0.481,0.275,5
Caenorhabditis elegans:AC50:NA:Growth,Chironomus sp:LC50:2:Mortality,8,9.69458734949648,-10.1071438108273,5.27701868019175,62.6547181671849,0.706195849829764,9.69459467388929,-162.776661780175,182.165851127954,-10.1071510651985,-169.893853570534,149.679551440137,8,0.467,-0.968,0.04,0.2,0.636,6
Caenorhabditis elegans:AC50:NA:Growth,Cricotopus sp:LC50:1:Mortality,6,-1.13518868818261,-0.524848020121945,2.26624295514065,0.864440758137136,0.49371277821586,-1.13518712776483,-3.75830425301328,1.48792999748363,-0.524849679684899,-3.28664995367371,2.23695059430391,6,-0.522,-1.177,0.241,-0.491,0.323,4
Caenorhabditis elegans:AC50:NA:Growth,Chironomus utahensis:LC50:1:Mortality,6,-2.32066514006482,0.410725350754222,3.4480423359314,3.66957140843643,0.409660615513636,-2.32067291087582,-24.8557312708274,20.2143854490758,0.410733615303779,-19.4091073657352,20.2305745963428,6,-0.414,-1.617,0.096,-0.31,0.549,4
Caenorhabditis elegans:AC50:NA:Growth,Gammarus pulex:LC50:4:Mortality,10,42.6567580674749,-48.4399666768572,3.29238025299596,599.410422528632,0.805818734611548,42.6567596729205,-198.980894509602,284.294413855443,-48.439968435377,-320.685312586848,223.805375716094,10,0.194,-1.928,0.004,0.064,0.861,8
Caenorhabditis elegans:AC50:NA:Growth,Lymnaea stagnalis:LC50:2:Mortality,6,0.0483900616604956,0.586981748483552,4.25685235920997,0.711136699411326,0.410875747940204,0.0483897895284997,-3.7333552135147,3.8301347925717,0.586981966111399,-4.58094381471361,5.7549077469364,6,0.028,0.603,0.002,0.043,0.935,4
Caenorhabditis elegans:AC50:NA:Growth,Aedes taeniorhynchus:LC50:1:Mortality,8,-0.536540379292898,-1.06673689431202,3.63497476216925,0.585174403133487,0.277855597298391,-0.536542395574161,-2.77210990649031,1.69902511534198,-1.06673551599075,-2.16602767180807,0.0325566398265695,8,-0.201,-1.296,0.055,-0.234,0.577,6
Caenorhabditis elegans:AC50:NA:Growth,Penaeus duorarum:LC50:4:Mortality,16,5.86507145153961,-8.46549889214708,5.27156281408288,11.6630240536411,0.849507576090402,5.86507110490624,-1.44823896782571,13.1783811776382,-8.46549851100568,-16.1039097192294,-0.827087302781984,16,1.418,-3.576,0.222,0.471,0.066,14
Caenorhabditis elegans:AC50:NA:Growth,Palaemonetes pugio:LC50:4:Mortality,21,6.89112217494513,-8.77185428528131,9.16395657662826,21.1589494575598,0.753992877881798,6.89112639919771,-5.5069810031464,19.2892338015418,-8.77185931382231,-24.3682583020736,6.82453967442892,21,0.773,-1.489,0.096,0.31,0.171,19
